group,number,index,name,WATER,CHOAVLM,STARCH,GLUS,FRUS,GALS,SUCS,MALS,LACS,TRES,CHOAVL,SORTL,MANTL,
15,15107,2204,＜キャンデー類＞ ゼリーキャンデー,16,-88.7,-1.2,-1.9,-0.2,0,-23,-27.1,0,0,-83.1,0,0,"寒天ゼリー
 原材料配合割合から推計
 80 %エタノールに可溶性のマルトデキストリン： (29.8)g"
15,15108,2205,＜キャンデー類＞ ゼリービーンズ,9.5,-95,-10.7,-1.1,-0.4,0,-54.8,-10.7,0,0,-89.5,0,0,"部分割合： 糖衣 5、ゼリー 6
 原材料配合割合から推計
 80 %エタノールに可溶性のマルトデキストリン： (11.8)g"
15,15110,2206,＜キャンデー類＞ ドロップ,2,-103.8,-0.8,-1.6,-0.4,0,-56.8,-18.3,0,0,-98,-,-,"原材料配合割合から推計
 80 %エタノールに可溶性のマルトデキストリン： (20.1)g"
15,15111,2207,＜キャンデー類＞ バタースコッチ,2,-95.9,-0.3,-0.9,-0.6,0,-76.6,-6,(Tr),0,-91.1,-,-,"原材料配合割合から推計
 80 %エタノールに可溶性のマルトデキストリン： (6.6)g"
15,15112,2208,＜キャンデー類＞ ブリットル,1.5,-55.5,-2.5,-0.6,-0.2,0,-35.5,-6.4,0,0,-52.5,0,0,"いり落花生入り
 原材料配合割合から推計
 80 %エタノールに可溶性のマルトデキストリン： (7.1)g"
15,15113,2209,＜キャンデー類＞ マシュマロ,18.5,-84.1,-0.7,-1.3,-0.4,0,-44,-15.7,0,0,-79.3,-,-,"原材料配合割合から推計
 80 %エタノールに可溶性のマルトデキストリン： (17.3)g"
15,15137,2211,＜チョコレート類＞ アーモンドチョコレート,2,-40.1,-0.9,0,(Tr),0,-29.7,0,-7.5,0,-38.2,0,0,"部分割合： チョコレート 27、アーモンド 15
 原材料配合割合から推計"
15,15114,2212,＜チョコレート類＞ カバーリングチョコレート,2,-66.4,-21.1,-0.2,-0.2,(Tr),-33.5,(Tr),-7.1,0,-62.2,0,0,"別名： エンローバーチョコレート
 ビスケット等をチョコレートで被覆したもの
 部分割合： チョコレート 3、ビスケット 2
 原材料配合割合から推計"
15,15186,2212-1,＜チョコレート類＞ スイートチョコレート,0.6,48,2.5,0,Tr,-,39.4,0,3.7,-,45.6,-,-,
15,15187,2212-2,＜チョコレート類＞ スイートチョコレート カカオ増量,0.9,30.7,4.2,0,Tr,-,24.5,0,0.3,-,29.1,-,-,
15,15115,2213,＜チョコレート類＞ ホワイトチョコレート,0.8,-58.2,-,-,-,0,-45.2,-,-10.2,-,-55.4,-,-,英国成分表から推計
15,15116,2214,＜チョコレート類＞ ミルクチョコレート,0.5,-59.3,-1.4,0,0,-,-43.3,0,-11.7,-,-56.5,0,-,豪州成分表から推計。ガラクトースは英国成分表から推計
15,15117,2215,＜果実菓子類＞ マロングラッセ,21,-79.1,-9,-0.5,-0.5,0,-65.1,0,0,0,-75,0,0,原材料配合割合から推計
15,15138,2219,＜その他＞ カスタードクリーム,61.8,-26.1,-4.7,(Tr),0,0,-17,0,-2.9,0,-24.6,0,0,"業務用
 原材料配合割合から推計"
15,15139,2220,＜その他＞ しるこ こしあん,46.1,-50,-11.3,-0.3,-0.2,0,-32.6,-1.3,0,0,-47.1,0,0,"別名： 御膳しるこ
 具材は含まない
 04004こしあんから推計
 80 %エタノールに可溶性のマルトデキストリン： (1.4)g"
15,15140,2221,＜その他＞ しるこ つぶしあん,54.5,-41,-8.8,-0.1,-0.1,0,-29.7,0,0,0,-38.6,0,0,"別名： 田舎しるこ、ぜんざい
 具材は含まない
 04006つぶしあんから推計"
16,16001,2223,＜アルコール飲料類＞ （醸造酒類） 清酒 普通酒,82.4,2.5,-,2.5,0,-,0,0,0,-,2.5,-,-,別名： 日本酒
16,16002,2224,＜アルコール飲料類＞ （醸造酒類） 清酒 純米酒,83.7,-2.3,-,-2.3,0,-,0,0,0,-,-2.3,-,-,"別名： 日本酒
 16001普通酒から推計"
16,16003,2225,＜アルコール飲料類＞ （醸造酒類） 清酒 本醸造酒,82.8,-2.6,-,-2.6,0,-,0,0,0,-,-2.6,-,-,"別名： 日本酒
 16001普通酒から推計"
16,16004,2226,＜アルコール飲料類＞ （醸造酒類） 清酒 吟醸酒,83.6,-2.4,-,-2.4,0,-,0,0,0,-,-2.4,-,-,"別名： 日本酒
 16001普通酒から推計"
16,16005,2227,＜アルコール飲料類＞ （醸造酒類） 清酒 純米吟醸酒,83.5,-2.5,-,-2.5,0,-,0,0,0,-,-2.5,-,-,"別名： 日本酒
 16001普通酒から推計"
16,16006,2228,＜アルコール飲料類＞ （醸造酒類） ビール 淡色,92.8,Tr,0,0,Tr,0,0,0,0,-,Tr,-,-,"生ビールを含む
 でん粉、ガラクトース、乳糖は米国成分表から推計"
16,16009,2231,＜アルコール飲料類＞ （醸造酒類） 発泡酒,92,0,-,0,0,-,0,0,-,-,0,-,-,
16,16010,2232,＜アルコール飲料類＞ （醸造酒類） ぶどう酒 白,88.6,-2.5,0,-1,-1.2,-,-,0,0,-,-2.2,-,-,"別名： 白ワイン
 豪州成分表から推計"
16,16011,2233,＜アルコール飲料類＞ （醸造酒類） ぶどう酒 赤,88.7,-0.2,0,-0.1,-0.1,0,-,0,0,-,-0.2,-,-,"別名： 赤ワイン
 英国成分表から推計"
16,16012,2234,＜アルコール飲料類＞ （醸造酒類） ぶどう酒 ロゼ,87.4,-2.5,0,-0.8,-1.7,0,0,0,0,-,-2.5,-,-,"別名： ロゼワイン
 英国成分表から推計"
16,16025,2248,＜アルコール飲料類＞ （混成酒類） みりん 本みりん,47,26.8,-,24,Tr,-,0,2.6,0,-,26.6,-,-,
16,16029,2252,＜アルコール飲料類＞ （混成酒類） スイートワイン,75.2,-12.2,0,-5,-7.2,-,0,0,0,-,-12.2,-,-,英国成分表から推計
16,16032,2255,＜アルコール飲料類＞ （混成酒類） ベルモット 辛口タイプ,81.7,-3.1,0,-1.1,-1.2,0,-0.7,0,0,0,-3,-,-,英国成分表から推計
16,16059,2256,＜アルコール飲料類＞ （混成酒類） 缶チューハイ レモン風味,91.4,1.8,-,0.6,0.7,-,0.4,0.1,-,-,1.8,-,-,
16,16035,2259,＜茶類＞ （緑茶類） 抹茶 茶,5,1.6,-,0,Tr,-,1.5,0,0,-,1.5,-,-,粉末製品
16,16045,2269,＜コーヒー・ココア類＞ コーヒー 浸出液,98.6,0,0,0,0,0,0,0,0,0,0,-,-,"浸出法： コーヒー粉末 10 g/熱湯150 mL
 米国成分表から推計。でん粉は英国成分表から推計"
16,16048,2272,＜コーヒー・ココア類＞ ココア ピュアココア,4,10.6,9.2,0,0,-,0.4,0,0,-,9.6,-,-,"別名： 純ココア
 粉末製品"
16,16050,2275,＜その他＞ 甘酒,79.7,-18.3,-13.4,-3.4,0,0,0,-0.1,-,-,-16.9,-,-,01116 米こうじから推計
16,16051,2276,＜その他＞ 昆布茶,1.4,35.1,1.1,0,0,-,32.4,-,0,-,33.4,-,2.3,粉末製品
16,16053,2279,＜その他＞ （炭酸飲料類） コーラ,88.5,-12.2,(Tr),-3.9,-3.8,0,-4.3,0,0,0,-12,-,-,英国成分表から推計
16,16054,2280,＜その他＞ （炭酸飲料類） サイダー,89.8,-9,-,-3.1,-5.2,-,-0.6,-,0,0,-9,-,-,米国成分表から推計
17,17001,2284,＜調味料類＞ （ウスターソース類） ウスターソース,61.3,24.1,0.2,10.4,8.5,-,4.6,0.2,-,-,23.8,0,-,
17,17002,2285,＜調味料類＞ （ウスターソース類） 中濃ソース,60.9,26.9,1.1,11,9.5,-,4.8,0.2,-,-,26.6,0,-,
17,17003,2286,＜調味料類＞ （ウスターソース類） 濃厚ソース,60.7,-27.1,-1.1,-11,-9.6,-,-4.8,-0.2,-,-,-26.7,0,-,
17,17085,2287,＜調味料類＞ （ウスターソース類） お好み焼きソース,58.1,29.6,1.6,12.5,8.6,-,6,0.4,-,-,29.1,0,-,
17,17007,2291,＜調味料類＞ （しょうゆ類） こいくちしょうゆ,67.1,1.6,Tr,1,Tr,0.4,0.1,Tr,Tr,-,1.6,-,-,
17,17086,2292,＜調味料類＞ （しょうゆ類） こいくちしょうゆ 減塩,74.4,-1.3,(Tr),-0.8,(Tr),-0.3,-0.1,0,0,-,-1.3,-,-,
17,17008,2293,＜調味料類＞ （しょうゆ類） うすくちしょうゆ,69.7,2.6,0.1,1.3,0.6,0.3,0.3,0,0,-,2.6,-,-,
17,17139,2294,＜調味料類＞ （しょうゆ類） うすくちしょうゆ 低塩,70.9,2.5,0.1,1.5,0.4,0.3,0.2,0,0,-,2.5,-,-,
17,17010,2296,＜調味料類＞ （しょうゆ類） さいしこみしょうゆ,60.7,-2,-0.1,-1.2,(Tr),-0.4,-0.2,(Tr),(Tr),-,-1.9,-,-,17007こいくちしょうゆから推計
17,17011,2297,＜調味料類＞ （しょうゆ類） しろしょうゆ,63,-1.8,-0.1,-1.2,(Tr),-0.4,-0.2,(Tr),(Tr),-,-1.8,-,-,17007こいくちしょうゆから推計
17,17087,2298,＜調味料類＞ （しょうゆ類） だししょうゆ,83.2,-0.8,(Tr),-0.5,(Tr),-0.2,-0.1,0,0,0,-0.8,0,0,"こいくちしょうゆ1、かつお昆布だし1
 原材料配合割合から推計"
17,17088,2299,＜調味料類＞ （しょうゆ類） 照りしょうゆ,55,-20.5,0,-18.3,(Tr),-0.1,(Tr),-2,0,0,-20.4,0,0,"本みりん126、こいくちしょうゆ45
 原材料配合割合から推計"
17,17091,2309,＜調味料類＞ （食酢類） 果実酢 バルサミコ酢,74.2,-16.4,-,-8.3,-8.1,0,0,0,0,0,-16.4,-,-,米国成分表から推計
17,17018,2311,＜調味料類＞ （食酢類） 果実酢 りんご酢,92.6,-0.5,-,-0.1,-0.4,0,0,0,0,0,-0.5,-,-,"別名： サイダービネガー
 米国成分表から推計"
17,17092,2325,＜調味料類＞ （だし類） 顆粒おでん用,0.9,-21.3,(Tr),-0.4,-0.1,-0.1,-19.6,0,0,0,-20.3,0,0,"顆粒だし
 原材料配合割合から推計"
17,17094,2334,＜調味料類＞ （調味ソース類） 甘酢,67.2,-27.9,0,-0.2,-0.2,0,-26.3,0,0,0,-26.6,0,0,原材料配合割合から推計
17,17095,2335,＜調味料類＞ （調味ソース類） エビチリの素,85.8,-7.8,-1.2,-1.5,-1.1,0,-3.7,0,0,0,-7.5,0,0,原材料配合割合から推計
17,17096,2337,＜調味料類＞ （調味ソース類） 黄身酢,52.6,-20.3,0,-0.2,-0.1,0,-19,0,0,0,-19.4,0,0,原材料配合割合から推計
17,17133,2338,＜調味料類＞ （調味ソース類） 魚醤油 いかなごしょうゆ,63,Tr,Tr,0,0,0,0,0,0,-,Tr,0,-,
17,17134,2339,＜調味料類＞ （調味ソース類） 魚醤油 いしる （いしり）,61.2,0.1,Tr,Tr,0,0,0,0,0,-,0.1,0,-,別名： 原材料がいかの場合はいしり、いわし等の場合はいしる又はよしる等
17,17135,2340,＜調味料類＞ （調味ソース類） 魚醤油 しょっつる,69.4,Tr,Tr,0,0,0,0,0,0,-,Tr,0,-,
17,17097,2342,＜調味料類＞ （調味ソース類） ごま酢,53.2,-25.1,(Tr),-2,-0.2,(Tr),-21.6,-0.2,0,0,-24,0,0,原材料配合割合から推計
17,17098,2343,＜調味料類＞ （調味ソース類） ごまだれ,40.7,-20.7,-0.1,-4,-0.2,-0.1,-15.2,-0.4,0,0,-19.9,0,0,原材料配合割合から推計
17,17099,2344,＜調味料類＞ （調味ソース類） 三杯酢,76.2,-12.9,0,-0.2,-0.2,(Tr),-11.8,0,0,0,-12.3,0,0,原材料配合割合から推計
17,17100,2345,＜調味料類＞ （調味ソース類） 二杯酢,78.7,-0.7,(Tr),-0.5,(Tr),-0.2,-0.1,0,0,0,-0.7,0,0,原材料配合割合から推計
17,17101,2346,＜調味料類＞ （調味ソース類） すし酢 ちらし・稲荷用,55.5,-31.6,0,-0.2,-0.2,0,-29.7,0,0,0,-30.1,0,0,原材料配合割合から推計
17,17102,2347,＜調味料類＞ （調味ソース類） すし酢 にぎり用,72,-8.6,0,-0.1,-0.1,0,-8.1,0,0,0,-8.2,0,0,原材料配合割合から推計
17,17103,2348,＜調味料類＞ （調味ソース類） すし酢 巻き寿司・箱寿司用,64.1,-19.2,0,-0.1,-0.1,0,-18.1,0,0,0,-18.3,0,0,原材料配合割合から推計
17,17104,2349,＜調味料類＞ （調味ソース類） 中華風合わせ酢,60.5,-20.5,-0.1,-0.5,-0.2,-0.1,-18.7,0,0,0,-19.6,0,0,原材料配合割合から推計
17,17108,2352,＜調味料類＞ （調味ソース類） 冷やし中華のたれ,67.1,19.5,0.1,7.8,11,0.1,0.6,-,-,-,19.5,-,-,別名： 冷やし中華用スープ
17,17109,2353,＜調味料類＞ （調味ソース類） ホワイトソース,81.7,-5.6,-2.5,-0.5,-0.5,(Tr),-1.1,-0.1,-0.5,0,-5.3,-,-,"別名： ベシャメルソース
 英国成分表から推計"
17,17137,2355,＜調味料類＞ （調味ソース類） ぽん酢しょうゆ 市販品,77,7,-,2.5,2.3,0.1,2,-,-,-,6.9,-,-,別名： ポン酢
17,17111,2357,＜調味料類＞ （調味ソース類） マリネ液,83.9,-11.1,0,-0.4,-0.4,0,-9.7,0,0,0,-10.5,0,0,原材料配合割合から推計
17,17033,2358,＜調味料類＞ （調味ソース類） ミートソース,78.8,-9.6,-1,-3.1,-3.6,-,-1.7,0,0,0,-9.4,-,-,"試料： 缶詰及びレトルトパウチ製品
 英国成分表から推計"
17,17144,2359,＜調味料類＞ （調味ソース類） 焼きそば粉末ソース,0.1,54.2,3.7,0.4,0.3,0,47.1,0.1,0,-,51.5,-,-,イソマルトース： 0 g
17,17112,2360,＜調味料類＞ （調味ソース類） 焼き鳥のたれ,61.4,-19.1,(Tr),-6.5,-0.1,-0.1,-11.2,-0.6,0,0,-18.5,0,0,原材料配合割合から推計
17,17113,2361,＜調味料類＞ （調味ソース類） 焼き肉のたれ,52.4,-28.4,(Tr),-1,-1.6,-0.2,-24.4,0,0,0,-27.2,-0.2,0,原材料配合割合から推計
17,17114,2362,＜調味料類＞ （調味ソース類） みたらしのたれ,66.3,-29.8,-3.9,-0.5,-0.2,(Tr),-23.6,0,0,0,-28.2,0,0,
17,17034,2364,＜調味料類＞ （トマト加工品類） トマトピューレー,86.9,-5.2,(Tr),-2.6,-2.6,0,0,0,0,0,-5.2,-,-,"別名： トマトピューレ
 米国成分表から推計。でん粉は英国成分表から推計"
17,17035,2365,＜調味料類＞ （トマト加工品類） トマトペースト,71.3,-13.5,-0.2,-6.2,-6.3,0,-0.3,-0.3,0,0,-13.4,-,-,米国成分表から推計
17,17036,2366,＜調味料類＞ （トマト加工品類） トマトケチャップ,66,-24.3,-1.1,-11.1,-9.4,0,-2.5,0,0,0,-24,-,-,"ガラクトース及び乳糖は米国成分表から推計
 でん粉は英国成分表から推計"
17,17037,2367,＜調味料類＞ （トマト加工品類） トマトソース,87.1,-5.3,-,-2.7,-2.5,0,-0.1,0,0,0,-5.3,-,-,米国成分表から推計
17,17042,2369,＜調味料類＞ （ドレッシング類） 半固形状ドレッシング マヨネーズ 全卵型,16.6,-2.1,-0.2,-0.7,0,-,-0.2,-1,-,-,-2.1,-,-,使用油： なたね油 、 とうもろこし油、大豆油
17,17043,2370,＜調味料類＞ （ドレッシング類） 半固形状ドレッシング マヨネーズ 卵黄型,19.7,-0.5,-0.1,-0.4,0,-,0,-,-,-,-0.5,-,-,使用油： なたね油 、大豆油、 とうもろこし油
17,17118,2371,＜調味料類＞ （ドレッシング類） 半固形状ドレッシング マヨネーズタイプ調味料 低カロリータイプ,60.9,2.7,0.3,0.3,0.1,-,2,0,0,-,2.6,0,-,"別名：低カロリーマヨネーズ
 使用油： なたね油、大豆油、とうもろこし油"
17,17040,2372,＜調味料類＞ （ドレッシング類） 分離液状ドレッシング フレンチドレッシング 分離液状,47.8,-11.4,0,-6.2,-4,0,0,-0.1,0,0,-11.3,-,-,
17,17117,2375,＜調味料類＞ （ドレッシング類） 乳化液状ドレッシング ごまドレッシング,38.1,-13.1,(Tr),-0.2,-0.1,-0.1,-12.1,0,0,0,-12.5,0,0,クリームタイプ
17,17041,2376,＜調味料類＞ （ドレッシング類） 乳化液状ドレッシング サウザンアイランドドレッシング,44.1,-12.1,-1,-5.3,-4,0,-1,-0.1,0,0,-11.9,-,-,
17,17045,2379,＜調味料類＞ （みそ類） 米みそ 淡色辛みそ,45.4,11.9,0.7,9.1,0.7,0.3,Tr,0.1,Tr,-,11.8,-,-,"別名： 信州みそ等
 イソマルトース： 0.9 g"
17,17120,2381,＜調味料類＞ （みそ類） 米みそ だし入りみそ,49.9,-9.8,-0.6,-7.5,-0.6,-0.2,(Tr),-0.1,(Tr),0,-9.7,0,0,"原材料配合割合から推計
 イソマルトース： (0.7) g"
17,17145,2382,＜調味料類＞ （みそ類） 米みそ だし入りみそ 減塩,52.5,10.5,1.1,7.9,0.5,0.2,0,0.1,0,-,10.3,-,-,イソマルトース： 0.5 g
17,17119,2385,＜調味料類＞ （みそ類） 減塩みそ,46,12.9,1.5,10.2,0.7,0.3,0,0.1,0,-,12.5,0,0,
17,17049,2386,＜調味料類＞ （みそ類） 即席みそ 粉末タイプ,2.4,-21.3,-1.3,-16.2,-1.3,-0.5,(Tr),-0.1,(Tr),-,-21,-,-,"別名： インスタントみそ汁
 17045淡色辛みそから推計"
17,17050,2387,＜調味料類＞ （みそ類） 即席みそ ペーストタイプ,61.5,-8.4,-0.5,-6.4,-0.5,-0.2,(Tr),(Tr),(Tr),-,-8.3,-,-,"別名： インスタントみそ汁
 17045淡色辛みそから推計"
17,17121,2388,＜調味料類＞ （みそ類） 辛子酢みそ,43.6,-25.1,0,-0.2,-0.2,0,-23.5,0,0,0,-23.9,0,0,原材料配合割合から推計
17,17122,2389,＜調味料類＞ （みそ類） ごまみそ,42.7,-5.4,(Tr),-0.4,(Tr),0,-4.7,0,0,0,-5.2,0,0,原材料配合割合から推計
17,17123,2390,＜調味料類＞ （みそ類） 酢みそ,44.2,-26.3,0,-0.2,-0.2,0,-24.7,0,0,0,-25.1,0,0,原材料配合割合から推計
17,17124,2391,＜調味料類＞ （みそ類） 練りみそ,29.9,-38.8,0,-0.5,-0.3,0,-36.2,0,0,0,-36.9,0,0,原材料配合割合から推計
17,17051,2392,＜調味料類＞ （ルウ類） カレールウ,3,38.1,25,0.1,0.2,0,9.3,0.2,0.2,-,35.1,-,-,
17,17125,2394,＜調味料類＞ （その他） お茶漬けの素 さけ,2.9,-29.7,-7.6,-0.2,-0.1,0,-20.1,0,0,0,-27.9,0,-0.4,原材料配合割合から推計
17,17136,2395,＜調味料類＞ （その他） キムチの素,58.2,13,0.6,2.3,2.5,0,4.7,2.5,0,-,12.6,0.1,-,
17,17126,2397,＜調味料類＞ （その他） 即席すまし汁,2.8,-10.9,-0.1,-0.4,-0.1,-0.1,-9.7,0,0,0,-10.4,0,0,原材料配合割合から推計
17,17127,2398,＜調味料類＞ （その他） ふりかけ たまご,2.5,-31.1,-6.2,-0.2,-0.2,0,-22.7,0,0,0,-29.3,-,-,原材料配合割合から推計
17,17054,2399,＜調味料類＞ （その他） みりん風調味料,43.6,39.9,1.4,24.4,0.9,-,0,12.4,0,-,39.2,0,-,
17,17138,2400,＜調味料類＞ （その他） 料理酒,82.4,3.6,0.1,1.9,0.8,0,0,0.8,0,0,3.5,0,0,
17,17059,2405,＜香辛料類＞ からし 練りマスタード,65.7,-9.2,-1.6,-3.2,-2.7,0,-1.3,0,0,0,-8.9,-,-,"別名： フレンチマスタード
 英国成分表から推計"
17,17060,2406,＜香辛料類＞ からし 粒入りマスタード,57.2,-5.1,-0.3,-2.4,-2.3,0,(Tr),0,0,0,-5.1,-,-,"別名： あらびきマスタード
 英国成分表から推計"
17,17063,2409,＜香辛料類＞ こしょう 黒 粉,12.7,-42.3,-37.9,-0.2,-0.2,-0.2,0,0,0,-,-38.5,-,-,"別名： ブラックペッパー
 豪州成分表から推計"
17,17064,2410,＜香辛料類＞ こしょう 白 粉,12.3,-42.5,-38.1,-0.2,-0.2,-0.2,0,0,0,-,-38.7,-,-,"別名： ホワイトペッパー
 豪州成分表から推計"
17,17065,2411,＜香辛料類＞ こしょう 混合 粉,12.5,-42.4,-38,-0.2,-0.2,-0.2,0,0,0,-,-38.6,-,-,豪州成分表から推計
17,17068,2414,＜香辛料類＞ しょうが 粉,10.6,-59.2,-36.1,-9.5,-10.1,0,0,0,0,0,-55.6,-,-,"別名： ジンジャー
 英国成分表から推計"
17,17069,2415,＜香辛料類＞ しょうが おろし,88.2,-5.1,-3.3,-0.7,-0.6,-,-0.1,-,0,-,-4.7,-,-,"試料： チューブ入り
 食塩相当量を引いた上で06103しょうが生から推計"
17,17075,2421,＜香辛料類＞ にんにく ガーリックパウダー 食塩無添加,3.5,20.2,17.3,0,Tr,-,1.1,0,0,-,18.4,-,-,でん粉添加品
17,17128,2422,＜香辛料類＞ にんにく ガーリックパウダー 食塩添加,3.5,-18.5,-15.8,0,(Tr),-,-1,0,0,-,-16.8,-,-,
17,17076,2423,＜香辛料類＞ にんにく おろし,52.1,-1.3,0,(Tr),-0.1,-,-1.1,0,0,-,-1.2,-,-,"試料： チューブ入り
 食塩相当量を引いた上で06223にんにく生から推計"
17,17078,2425,＜香辛料類＞ パセリ 乾,5,-5.5,-0.5,-1.8,-1,-,-2.1,0,0,-,-5.4,-,-,06239パセリ生から推計
17,17082,2429,＜その他＞ 酵母 パン酵母 圧搾,68.1,-2.6,-0.6,-0.1,0,0,0,0,0,-1.8,-2.5,-,0,"別名： イースト
 ガラクトース及び乳糖は英国成分表から推計"
17,17083,2430,＜その他＞ 酵母 パン酵母 乾燥,8.7,1.5,1.3,0.1,0,-,0,0,-,-,1.4,-,0,別名： ドライイースト
17,17084,2431,＜その他＞ ベーキングパウダー,4.5,-38.5,-35,0,0,0,0,0,0,0,-35,-,-,英国成分表から推計
18,18053,2446-1,和風料理 その他 お好み焼き,71.8,14,10.1,1.3,0.7,-,0.2,0.6,-,-,12.9,-,-,冷凍食品を調理したもの
